4.933334 5.724269 2.400000
4.900000 5.690988 2.400000 
4.833334 5.657708 2.400000 
4.766667 5.657708 2.400000 
4.700000 5.624427 2.400000 
4.333333 5.624427 2.400000 
4.266667 5.591146 2.400000 
4.200000 5.591146 2.400000 
4.166667 5.557866 2.400000 
4.100000 5.624427 2.400000 
3.966667 5.657708 2.400000 
3.900000 5.657708 2.400000 
3.833333 5.690988 2.400000 
3.666667 5.690988 2.400000 
3.500000 5.690988 2.400000 
3.333333 5.657708 2.400000 
3.233334 5.624427 2.400000 
3.200001 5.591146 2.400000 
3.133334 5.591146 2.400000 
3.100000 5.557866 2.400000 
3.033334 5.557866 2.400000 
2.966667 5.557866 2.400000 
2.933333 5.524585 2.400000 
2.900000 5.458024 2.400000 
2.833333 5.424743 2.400000 
2.766666 5.391462 2.400000 
2.733333 5.324901 2.400000 
2.700000 5.291621 2.400000 
2.666667 5.225060 2.400000 
2.600000 5.191779 2.400000 
2.600000 5.125217 2.400000 
2.566667 5.058656 2.400000 
2.500000 5.025375 2.400000 
2.433334 4.958815 2.400000 
2.366667 4.925534 2.400000 
2.333333 4.858973 2.400000 
2.300000 4.792411 2.400000 
2.266667 4.759130 2.400000 
2.266667 4.692569 2.400000 
2.200000 4.626008 2.400000 
2.200000 4.559447 2.400000 
2.166667 4.526166 2.400000 
2.100000 4.459605 2.400000 
2.066667 4.426324 2.400000 
2.066667 4.359763 2.400000 
2.066667 4.193359 2.400000 
2.033334 4.093518 2.400000 
2.000000 3.960396 2.400000 
2.000000 3.860553 2.400000 
2.033334 3.793992 2.400000 
2.000000 3.727431 2.400000 
2.000000 3.627589 2.400000 
1.933334 3.594309 2.400000 
1.933334 3.494466 2.400000 
1.900000 3.461186 2.400000 
1.900000 3.394625 2.400000 
1.900000 3.261502 2.400000 
1.900000 3.194941 2.400000 
1.933334 3.161660 2.400000 
1.966667 3.061818 2.400000 
2.033334 3.028538 2.400000 
2.066667 2.961976 2.400000 
2.133333 2.928695 2.400000 
2.166667 2.895415 2.400000 
2.200000 2.862134 2.400000 
2.266667 2.862134 2.400000 
2.300000 2.795573 2.400000 
2.333333 2.729012 2.400000 
2.400000 2.695731 2.400000 
2.433334 2.629170 2.400000 
2.533334 2.562609 2.400000 
2.566667 2.529328 2.400000 
2.600000 2.462767 2.400000 
2.633333 2.396206 2.400000 
2.700000 2.362925 2.400000 
2.766666 2.329644 2.400000 
2.833333 2.263083 2.400000 
2.900000 2.263083 2.400000 
2.933333 2.229802 2.400000 
2.966667 2.196522 2.400000 
3.033334 2.196522 2.400000 
3.100000 2.229802 2.400000 
3.200001 2.229802 2.400000 
3.300000 2.229802 2.400000 
3.366667 2.196522 2.400000 
3.466667 2.196522 2.400000 
3.533333 2.229802 2.400000 
3.766667 2.229802 2.400000 
3.833333 2.196522 2.400000 
3.933333 2.196522 2.400000 
4.000000 2.229802 2.400000 
4.100000 2.229802 2.400000 
4.142057 2.193922 2.400000 
4.266667 2.196522 2.400000 
4.500000 2.196522 2.400000 
4.577474 2.164541 2.400000 
4.633333 2.163241 2.400000 
4.800000 2.163241 2.400000 
4.933334 2.129961 2.400000 
5.133334 2.129961 2.400000 
5.366667 2.129961 2.400000 
5.500000 2.163241 2.400000 
5.566667 2.196522 2.400000 
5.633334 2.229802 2.400000 
5.700000 2.263083 2.400000 
5.766667 2.296364 2.400000 
5.833333 2.329644 2.400000 
5.900000 2.362925 2.400000 
5.933334 2.396206 2.400000 
5.966667 2.429486 2.400000 
6.000000 2.462767 2.400000 
6.033334 2.496047 2.400000 
6.166667 2.496047 2.400000 
6.233334 2.462767 2.400000 
6.300000 2.429486 2.400000 
6.366667 2.396206 2.400000 
6.466667 2.396206 2.400000 
6.800001 2.396206 2.400000 
6.900001 2.429486 2.400000 
7.066667 2.429486 2.400000 
7.166667 2.462767 2.400000 
7.300001 2.496047 2.400000 
7.333334 2.562609 2.400000 
7.433333 2.595889 2.400000 
7.500000 2.595889 2.400000 
7.533333 2.629170 2.400000 
7.633333 2.662451 2.400000 
7.666667 2.729012 2.400000 
7.700000 2.795573 2.400000 
7.733334 2.862134 2.400000 
7.766667 2.928695 2.400000 
7.800000 2.995257 2.400000 
7.800000 3.161660 2.400000 
7.733334 3.228221 2.400000 
7.700000 3.261502 2.400000 
7.700000 3.328063 2.400000 
7.700000 3.494466 2.400000 
7.633333 3.527747 2.400000 
7.600000 3.594309 2.400000 
7.533333 3.627589 2.400000 
7.500000 3.660870 2.400000 
7.433333 3.660870 2.400000 
7.333334 3.660870 2.400000 
7.300001 3.660870 2.400000 
7.300001 3.760711 2.400000 
7.266667 3.827273 2.400000 
7.233334 3.893834 2.400000 
7.200000 3.960396 2.400000 
7.166667 4.026957 2.400000 
7.100000 4.060237 2.400000 
7.066667 4.126799 2.400000 
7.000000 4.160079 2.400000 
6.966667 4.193359 2.400000 
6.900001 4.226641 2.400000 
6.833333 4.259921 2.400000 
6.800001 4.326482 2.400000 
6.766667 4.359763 2.400000 
6.733334 4.426324 2.400000 
6.666667 4.459605 2.400000 
6.633334 4.526166 2.400000 
6.633334 4.626008 2.400000 
6.566667 4.692569 2.400000 
6.566667 4.759130 2.400000 
